id;name;category;brand;saleFormat;installmentsNoInterest;flashOffer;price;oldPrice;offPct;freeShip;image;featured;description;stock;location;barcode;unit;cdsetor;cdsetdep
803897;"CONJ LAVANDERIA VIENA DP ROSA NUDE";"ALUMINIO";"";"Unidade";false;false;108.09;;;false;"/assets/produtos/803897.jpg";false;"Produto sem descrição.";0;"";"";"";;
803915;"BEBEDOURO PELOS LONGOS VM 1000ml";"PET SHOP";"";"Unidade";false;false;18.90;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803916;"CAIXA AREIA TRADICIONAL AZ 40x26x8cm";"PET SHOP";"";"Unidade";false;false;22.61;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803918;"CAIXA AREIA TRADICINAL VM 40x26x8cm";"PET SHOP";"";"Unidade";false;false;22.61;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803919;"CASINHA CAMINHA AZ  1-48x38x36cm";"PET SHOP";"";"Unidade";false;false;79.49;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803920;"CASINHA CAMINHA VM 1-48x38x36cm";"PET SHOP";"";"Unidade";false;false;79.49;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"";"";;
803921;"CASINHA CAMINHA AZ  2-52x41x40cm";"PET SHOP";"";"Unidade";false;false;128.77;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"";"";;
803922;"CASINHA CAMINHA VM 2-52x41x40cm";"PET SHOP";"";"Unidade";false;false;128.77;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803923;"COMEDOURO PLASTICO AZ 300ml";"PET SHOP";"";"Unidade";false;false;5.39;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803924;"COMEDOURO PLASTICO RS Plastico 300ml";"PET SHOP";"";"Unidade";false;false;5.39;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803925;"COMEDOURO PLASTICO VM 300ml";"PET SHOP";"";"Unidade";false;false;5.39;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803926;"COMEDOURO PLASTICO AZ 600ml";"PET SHOP";"";"Unidade";false;false;9.47;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803927;"COMEDOURO DE PLASTICO RS 600ml";"PET SHOP";"";"Unidade";false;false;9.47;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
804617;"TIN ACR FOSCO BCO 18 LT GLASURIT";"SUVINIL";"";"Unidade";false;false;185.00;;;false;"/assets/produtos/804617.jpg";false;"Produto sem descrição.";14;"";"";"";;
804618;"LIMPA CERAMICAS E AZULEIJOS 1L LAVANDA AZULIM";"MATERIAL DE LIMPEZA";"";"Unidade";false;false;8.51;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";-1;"";"";"";;
804614;"ABRACAD PRESSAO 19 A 25";"MATERIAL ELETRICO 1";"";"Unidade";false;false;3.35;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";-38;"";"";"";;
804649;"CADEADO 20 MM BRANCO";"FECHADURAS/CADEADOS";"";"Unidade";false;false;15.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";3;"";"";"";;
804615;"ABRACAD PRESSAO 19 A 27";"MATERIAL ELETRICO 1";"";"Unidade";false;false;3.45;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";-9;"";"";"";;
804650;"CADEADO 20 MM ROXO";"FECHADURAS/CADEADOS";"";"Unidade";false;false;15.00;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"";"";;
804616;"ISOLANTE TERMICO 76 MM";"MATERIAL ELETRICO 1";"";"Unidade";false;false;36.76;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
804619;"BRILHA INOX 500ML AZULIM";"MATERIAL DE LIMPEZA";"";"Unidade";false;false;33.52;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
804620;"CERA ACRILICA 2L START AZULIM";"MATERIAL DE LIMPEZA";"";"Unidade";false;false;56.18;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
804621;"CIMENTO CP-5 SACO 40 KG";"CIMENTO E AGREGADOS";"";"Unidade";false;false;44.85;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";14;"";"";"";;
804622;"DESINF 2L EUCALIPTO AZULIM";"MATERIAL DE LIMPEZA";"";"Unidade";false;false;12.58;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";4;"";"";"";;
804623;"DESINF 2L LAVICS AZULIM";"MATERIAL DE LIMPEZA";"";"Unidade";false;false;12.58;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";-1;"";"";"";;
804624;"DESINF 2L MARINER AZULIM";"MATERIAL DE LIMPEZA";"";"Unidade";false;false;12.71;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"";"";;
803987;"1000 ACABAMENTO C23";"METAIS BOGNAR";"";"Unidade";false;false;22.52;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";2;"";"";"";;
803928;"COMEDOURO PLASTICO VM 600ml";"PET SHOP";"";"Unidade";false;false;9.47;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803752;"JG CHAVE CATRACA/SOQUETE 1/2 C/12 PC";"FERRAMENTAS";"";"Unidade";false;false;169.95;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";-1;"";"";"";;
803929;"COMEDOURO PLASTICO AZ 1000ml";"PET SHOP";"";"Unidade";false;false;12.38;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803930;"COMEDOURO PLASTICO RS 1000ml";"PET SHOP";"";"Unidade";false;false;12.38;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803931;"COMEDOURO PLASTICO VM 1000ml";"PET SHOP";"";"Unidade";false;false;12.38;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803797;"MANG LARANJA 1/2X2MM MT";"MATERIAIS PLASTICOS";"";"Unidade";false;false;4.95;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";925;"";"";"";;
803932;"COMEDOURO PLASTICO AZ 1900ml";"PET SHOP";"";"Unidade";false;false;15.26;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803933;"COMEDOURO PLASTICO RS 1900ml";"PET SHOP";"";"Unidade";false;false;15.26;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";1;"";"";"";;
803934;"COMEDOURO PLASTICO VM 1900ml";"PET SHOP";"";"Unidade";false;false;15.26;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803935;"COMEDOURO ANTIFORMIGA AZ 350ml";"PET SHOP";"";"Unidade";false;false;8.35;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803936;"COMEDOURO ANTIFORMIGA RS 350ml";"PET SHOP";"";"Unidade";false;false;8.35;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";0;"";"";"";;
803798;"MANG TRANC COLORIDA 3/4 MT";"MATERIAIS PLASTICOS";"";"Unidade";false;false;13.15;;;false;"/assets/no-image.jpg";false;"Produto sem descrição.";6;"";"";"";;
